spectral_centroid,spectral_bandwidth, spectral_contrast,spectral_rolloff,class
2537.2292472362437,2283.1231886767882,21.898021623653783,5117.4485426682695,blues
2564.8870100605345,2269.189328968309,21.68258686164297,5152.315767728365,blues
2484.560637761981,2280.4766157506106,21.719766494898266,5075.127516526442,blues
2522.7089525298093,2293.949140269064,22.000043831228464,5147.926307091346,blues
2905.0050994399066,2450.2050926388665,22.235547311961426,5798.8087815504805,blues
2654.2496125268967,2301.4921625533875,22.568366942359464,5401.769643930288,blues
2845.4201111629436,2302.3994765825914,23.113718275525425,5590.847731370192,blues
2836.2923836687787,2457.413782081111,22.326414881087214,5757.564415564904,blues
2910.7501697598564,2342.6109471432783,23.01880669390918,5617.681415264423,blues
2625.5633874988794,2256.5286264432375,22.526460519072067,5313.731971153846,blues
2744.201720433977,2463.3453883260836,22.760613959024422,5691.2255859375,blues
2578.473578156622,2344.097819445565,21.93052266205594,5327.314453125,blues
3156.123679550831,2364.922568355487,23.53754781762196,5834.255746694712,blues
2888.0497809064277,2444.1652463626906,22.235541662081236,5794.999060997596,blues
2516.1878841397115,2317.196032975937,22.853558019328162,5200.020094651442,blues
2329.4117412801406,2277.399588615739,22.193455137749737,5064.443734975962,blues
2413.455767781371,2198.190221184384,22.688358514959603,4923.815354567308,blues
2354.799987375218,2237.933260571567,22.407290971867944,4923.318434495192,blues
2196.624729494071,2155.5081359026344,22.151955252738077,4689.269080528846,blues
2342.1085808970606,2269.959938670283,22.384641412208957,4984.273963341346,blues
2374.8626844719133,2282.6383457928046,22.865043251126856,4975.577862079327,blues
2330.0885070030636,2354.334758946079,21.948229769944938,5165.152869591346,blues
2286.90712613932,2256.420504032416,22.298716780462627,4938.226036658654,blues
2244.657303386934,2214.305569978856,22.080179332253305,4803.891977163462,blues
2335.3264539280353,2250.5127207372616,22.42166621439793,4943.609337439904,blues
2028.6093041652528,2119.279239384358,21.83423500951602,4456.462026742788,blues
2273.8610933834425,2177.9570012247846,22.509313785586627,4797.846116286058,blues
2217.464368942674,2130.8813692206445,22.11288576840186,4679.1650390625,blues
2623.0331703512716,2296.994615697679,22.71713373552303,5303.379469651442,blues
2409.981520429782,2240.3984104810693,22.206339193785446,4986.510103665865,blues
2269.5512893714595,2189.735248042143,22.16371491535001,4822.4436598557695,blues
2101.8205792528684,2163.9848846594737,21.601706923267567,4599.160907451923,blues
2162.437692679754,2102.403195925345,22.915803506059213,4480.811110276442,blues
2166.979533803811,2100.9143413389647,22.643552558529223,4475.924729567308,blues
2375.1494241508763,2305.5041502245945,22.01333764897713,5051.192533052885,blues
2593.253891685066,2378.1193302650913,21.958831077752404,5350.172776442308,blues
2647.141745853861,2317.425346995383,22.526567457223244,5285.2418870192305,blues
2585.2450642459853,2276.164084940891,22.668303474184455,5187.928372896635,blues
2376.7038975457895,2264.596555482186,22.45088018559044,4993.301344651442,blues
2560.6420137163923,2390.563944592224,22.276608821789562,5347.191256009615,blues
2450.317610722676,2380.0654214274423,21.84758951524202,5272.818885216346,blues
2524.1552165658786,2383.3723483440513,21.992603593840034,5318.866811899038,blues
2584.74287155153,2398.4401236815424,22.21677382549296,5423.716947115385,blues
2438.134117516788,2365.0722353259093,22.2206410614922,5237.620380108173,blues
1921.5286480398775,2016.181130844164,22.842400369765148,4238.065655048077,blues
2076.282461543502,2057.5411588456946,22.36656958967643,4401.221078725962,blues
2398.5060814079147,2156.9553325790866,23.7267623403327,4926.465594951923,blues
2542.6325844879007,2280.0836265231796,22.63276553965029,5290.211087740385,blues
2590.380047530124,2282.5410281289824,23.678793557976547,5311.827110877404,blues
2301.8752814151667,2245.151727116505,22.79838387354289,4993.218524639423,blues
2366.092014251556,2176.7836947513224,23.771115259674545,5000.258225661058,blues
2216.820148656775,2299.0854494373552,22.663288974255945,5077.943396935096,blues
2788.810035829434,2313.400990948777,23.64454132550519,5579.004469651442,blues
2484.944374684616,2279.7241869861896,23.278233952457022,5185.1953125,blues
2055.093274455008,2151.155883435474,22.099353725294485,4658.956956129808,blues
2291.080015674408,2221.0051784168713,22.548599142302226,4909.5703125,blues
2324.0188578502516,2160.2752598356933,23.318467157426127,4801.573016826923,blues
2311.989901465716,2121.952353671576,22.016162936201923,4782.938514122596,blues
2080.1713095536643,2149.2219396777673,22.438667219899692,4698.959021935096,blues
1883.910156489622,2012.7533220920277,21.748328567948363,4090.4803936298076,blues
1989.4193447779328,2028.3338075179186,21.99133153708594,4285.0246018629805,blues
2276.1511479942424,2143.4334603734887,23.361348082731833,4962.989220252404,blues
2415.6074607552637,2275.9124676264905,23.131248689435086,5268.677884615385,blues
1953.759054317055,2038.6969625618908,22.103728342664237,4322.542067307692,blues
2446.437818941335,2273.5511711641707,22.342975167582868,5041.751051682692,blues
2508.324225465077,2309.895645564669,22.198928569062915,5173.517690805288,blues
2545.2382790276315,2339.6281763599995,22.564538294128816,5261.7210036057695,blues
2496.3749895901956,2284.4330435897396,22.11922714152374,5117.614182692308,blues
2404.6345672598727,2283.0128750412714,22.252444829661574,5066.182955228365,blues
2367.25559214043,2247.444944474905,22.267371125432163,4940.213716947115,blues
2326.9546199630076,2279.018802663863,22.103918142084275,4961.746920072115,blues
2361.8300698582993,2290.596172449397,21.687708543135532,5029.659329927885,blues
2410.8134078222406,2241.500558622776,24.06709855810686,4950.069298377404,blues
2426.528349368765,2326.251264317246,22.624461056714818,5111.816781850962,blues
2775.416742078334,2526.3787538352235,23.273683687063798,5808.995643028846,blues
2747.7301162511862,2518.832447560196,23.209072240377896,5759.220815805288,blues
2836.6010638737002,2591.620555728902,22.8688224735513,5908.296837439904,blues
2776.596849580725,2559.492140134399,23.155478081236893,5812.391263521635,blues
2346.7635078828816,2432.6765432404936,23.10265102834135,5400.941443810096,blues
2343.3837167468996,2439.8272443661153,23.161520027154356,5369.552659254808,blues
2330.315136422223,2477.040044955112,23.37472059740707,5430.176908052885,blues
2413.461217096733,2485.2997160239684,23.413102848934788,5475.8107346754805,blues
2706.8989368380135,2592.023442032696,23.82242121250331,5852.393329326923,blues
2651.401065881191,2571.8949204776964,23.545533001214558,5761.20849609375,blues
1963.5287085351167,2115.3247709652833,21.82054810820187,4304.4044846754805,blues
2146.7960266589394,2164.7666074093445,21.877503992587595,4500.605093149038,blues
1940.0986955147869,2063.1378247732596,22.469198477173023,4134.126539963942,blues
2004.9160558104456,2145.766336368062,22.6398591349078,4418.116361177885,blues
2136.7560896359205,2132.359399317333,22.421364424870557,4525.865196814904,blues
2164.5240373643323,2147.193669486595,22.231664816981795,4520.564716045673,blues
2109.8143167725398,2216.6735681257182,22.218830484721554,4587.897385817308,blues
2260.1708066675496,2248.730479332951,22.304964488518973,4821.946739783654,blues
2104.4089637276643,2197.82313105279,22.49179134219553,4506.071213942308,blues
2106.611850485973,2160.2474513181432,22.205428119875975,4497.457932692308,blues
2290.1754693672497,2374.0096778061966,21.920673704027813,5087.21923828125,blues
2575.2428698261324,2574.2113420802507,21.93355809736441,5915.750638521635,blues
2601.976152076842,2493.857124127172,21.89985373861374,5770.235877403846,blues
2446.701119788549,2510.758161768347,21.869153245910372,5666.131122295673,blues
2540.051308323461,2564.4438946393866,22.264980203604196,5971.322866586538,blues
2560.4987795875304,2557.9901666575415,22.377816498662806,5917.4070387620195,blues
2374.0273993285355,2487.517675411556,21.051011691843183,5404.7511643629805,blues
2555.9877715688326,2625.8389051707686,21.375096165478453,6017.45361328125,blues
2673.8817629107666,2574.4956913270908,23.23132362892756,6033.355055588942,blues
2525.297817312575,2552.5151296738804,22.82507110914971,5908.296837439904,blues
2098.5889463609756,2313.7923172242986,20.339113744078247,4631.129432091346,blues
2379.099629136359,2219.0858203517023,21.520560246593554,4777.720853365385,blues
2123.900166474571,2189.520545050725,21.185945865117517,4458.44970703125,blues
2221.458242500097,2297.547092772318,20.24395817476591,4801.8214768629805,blues
2490.2642825282796,2212.690931326171,21.964859130522356,4938.5573167067305,blues
2035.8283910849534,2174.8239723083275,20.467434311718627,4363.372333233173,blues
2122.93714575145,2337.1560514775633,19.931076327600245,4698.4621018629805,blues
2140.862098600178,2321.330447921157,20.123166843373195,4728.7742262620195,blues
2525.577058385,2256.0823995933283,22.8768268878438,5098.648399939904,blues
2109.7069514668187,2243.2756417533956,20.416684488058245,4552.947340745192,blues
2653.572334043869,2535.5971557235775,22.545829284275335,5827.298865685096,blues
2650.469731372998,2444.3698423740107,23.292751782998018,5692.881986177885,blues
2645.1195451828958,2452.511368974414,22.812696940498107,5676.897723858173,blues
2769.2204816939047,2448.3773976873513,24.140281406524124,5789.036020132212,blues
2715.9455191343136,2450.0202736136353,22.843276664164456,5702.406287560096,blues
2670.127705002866,2365.267745990693,23.3188519623564,5519.374060997596,blues
2518.030188750958,2392.589435919995,22.718260782085103,5356.881197415865,blues
2481.70653781769,2319.708709132858,24.369253811402658,5244.577261117788,blues
2722.7950406879877,2478.694764840688,22.896287185790406,5822.081204927885,blues
2605.713294991056,2377.3430929439296,23.74563689923863,5450.716271033654,blues
2083.159214288646,2111.9388981225657,21.471101308592296,4283.699481670673,blues
2278.1691706946676,2221.899113747395,21.019837717098646,4747.0774489182695,blues
2182.6901613558307,2267.7407142080397,21.140213691874692,4782.4415940504805,blues
2217.966948646518,2167.9789519332508,20.9765151466299,4669.806377704327,blues
2219.4706566023415,2299.9846558624745,20.887272587211168,4947.915978064904,blues
2329.4606360780595,2297.832878927265,21.34951615832455,5053.8427734375,blues
2197.9390504915777,2164.0614271757863,21.46094738064814,4582.099984975962,blues
2247.036770145586,2192.9474838683805,21.20252599015301,4686.453200120192,blues
2155.181280886676,2079.166528775259,21.552775956456163,4375.6296950120195,blues
2151.088666084906,2128.8376888436005,21.461857862426747,4432.60986328125,blues
2251.7809491009475,2177.8398561092936,20.969594812222944,4719.00146484375,blues
2333.6533211863893,2202.1813674471196,21.009830722889408,4796.6038161057695,blues
2320.315605801524,2188.741001524846,21.211088598227175,4819.544959435096,blues
2330.060446236269,2233.820451690442,20.163190743953322,4960.2561598557695,blues
2300.597185603681,2209.5087953052916,20.58378349904444,4914.95361328125,blues
2282.0856179109605,2212.3932831275274,20.2920092732213,4877.601787860577,blues
2384.475460498676,2254.5768505919723,21.384883135222626,5048.625112680288,blues
2392.134730106578,2245.814524259831,20.958525802959528,5028.417029747596,blues
2373.0412752273955,2282.555973395847,20.57520334956662,5141.631986177885,blues
2362.6822206458137,2277.1789922212733,20.66162904621664,5108.503981370192,blues
2602.045660549009,2471.8147195170627,22.292182372996965,5633.0031174879805,blues
2462.404571374566,2415.702607236029,22.126647983177218,5381.727201021635,blues
2372.5067221890035,2335.014771479535,22.14284206344015,5148.257587139423,blues
2506.032385453741,2486.750494663856,21.188678481343864,5561.777907151442,blues
2418.4490050354652,2372.9711922076835,20.97988462808931,5272.570425180288,blues
2270.1882921225965,2196.0831693549344,22.43534434650024,4774.325232872596,blues
2491.451000903562,2330.4729861031724,21.403624980353246,5243.831881009615,blues
2453.151331639689,2304.7143191547184,21.737984050590608,5225.280198317308,blues
2526.1854577994222,2352.034515125967,20.88750140929255,5346.7771559495195,blues
2336.0819197519395,2332.4531612943456,21.128627940360815,5104.777080829327,blues
1706.743036884952,1865.202151602666,21.898781643245457,3568.134577824519,blues
1881.6395882409684,1930.1022188184559,22.25671315457448,3852.207219050481,blues
1777.0398305363292,1862.3572387006686,22.876786139982606,3667.767052283654,blues
1738.278004875476,1924.98275621517,21.860400845213608,3690.5425555889424,blues
1886.8828246708033,1912.0847489231141,22.862031906130014,3745.8663236177886,blues
1733.1501848095684,1881.4328876595487,21.875686140585774,3615.6732647235576,blues
2024.8416849619844,2014.61654048267,22.284436997401627,4127.9150390625,blues
1859.0676739998382,1841.1788379673,23.009372760037568,3697.2509765625,blues
1770.31652272315,1886.368009493889,23.17949626191228,3665.033991887019,blues
1916.4839552869537,1902.4998853097213,22.171669540072564,3874.568622295673,blues
2080.5145597605983,2018.8124376166343,21.71516925031188,4278.5646409254805,blues
2257.0911250540353,2050.515915986857,22.263307623049595,4503.917893629808,blues
2287.8757921789024,2130.4920523386154,21.8587782029647,4652.911095252404,blues
2217.1187977037257,2065.9126992870856,21.562876872774698,4480.479830228365,blues
2180.169757759426,2045.4553755039312,21.64629461943055,4410.828200120192,blues
1990.396914380116,1922.7207471934996,21.864310710906267,4042.444786658654,blues
2064.370106871408,1986.9386678439037,22.11857254975087,4202.2874098557695,blues
1989.4833938818676,1872.5660451258063,22.97155090646767,3899.6630859375,blues
2037.5850366827597,1732.0451828739988,24.594248127005674,3710.584998497596,blues
2063.452735668752,1753.7729190245068,24.51416881331362,3777.337928185096,blues
2191.281144557297,2203.763375033371,22.258951883216316,4775.319073016827,blues
2062.5152544643506,2071.050621092508,22.761377209162646,4373.062274639423,blues
2139.9107710829676,2149.271750288803,22.493567930703744,4639.991173377404,blues
2192.8951595174076,2245.4658236071323,22.786575541022522,4893.171950120192,blues
2025.5982631952304,2065.767386392487,22.701436551082548,4299.849384014423,blues
2150.1505287760688,2173.319620148579,22.012690874717357,4627.154071514423,blues
2063.0075806390764,2153.0287764370005,22.103184849732152,4429.876802884615,blues
2153.9674204065873,2168.360889281112,22.40192000913812,4621.522310697115,blues
2177.263616109436,2192.4654581628165,22.386416180807984,4689.766000600962,blues
2252.39199769785,2257.397092717962,22.39178311495752,4872.715407151442,blues
2288.9804630441527,2201.5044162738495,20.84795238112871,4850.933743990385,blues
2249.6142541665577,2232.8918953550005,21.786046835943676,4922.738694411058,blues
2345.5955060951546,2224.954491667359,21.905391750291592,5002.660006009615,blues
2271.061950931183,2225.168736706469,20.767066603008505,4875.945387620192,blues
2266.1288563703856,2269.0238493450033,20.64512905797952,5004.067946213942,blues
2384.5511418280003,2280.3167161918245,21.327702750725486,5138.650465745192,blues
2365.5503807735126,2371.4176035198752,20.128525625343006,5295.511568509615,blues
2314.794953013448,2268.623663581026,20.90266067355673,5044.566932091346,blues
2348.3774367026735,2321.703222661307,20.82978002590663,5219.814077524038,blues
2315.0902773867915,2241.9508183697403,21.064422024241043,5017.816068209135,blues
2122.9754834622304,2130.5775307613453,21.308392007168447,4355.09033203125,blues
1892.3376733009939,1904.5774712992752,21.816277341582172,3758.289325420673,blues
2074.918092333429,2068.8965243322305,21.33588675768417,4158.641263521635,blues
2092.2858747075484,2136.0418304579885,20.916212791958976,4315.005446213942,blues
2041.3718992815895,2084.31756867299,22.36499116373062,4189.3674879807695,blues
2050.300205972081,2093.070733039652,21.762367471454088,4228.04443359375,blues
2042.6081545637373,2084.891045878987,21.818653406370995,4221.750112680288,blues
2032.9857445868474,2080.034555244558,22.273034178090413,4165.763784555288,blues
2223.143352363675,2192.119779698211,21.438184289903074,4599.326547475962,blues
2048.68631067689,2088.557030661055,21.538741815426025,4209.989670973558,blues
2036.8825142721346,2146.7859692432003,26.10228434196062,4333.060208834135,blues
1635.5523956352804,1949.2868417649124,25.53802417556248,3427.340557391827,blues
1795.522955745076,2051.001935571989,25.88413491696592,3909.021747295673,blues
1056.9438609303254,1461.3173919202457,22.767856097991466,2001.842510516827,blues
1120.5328601141,1573.550398110846,22.657236732854653,2202.5982196514424,blues
1141.5694597708487,1532.0525933058748,23.28370925781719,2152.989032451923,blues
1115.047054344422,1511.0062542280511,23.443850654722592,2214.1102013221152,blues
925.491640619963,1427.8305727505697,22.61665926706864,1776.4892578125,blues
1099.3984205437944,1495.8166463128305,23.483008957604056,2082.923302283654,blues
1225.9419637523242,1664.2699780852256,22.788935926676256,2349.1068209134614,blues
1510.7068791041463,1779.482651355353,20.966709625333948,2894.725060096154,blues
1842.121952190646,1969.6834267524782,23.677618940938203,3715.7198392427886,blues
992.7153535908252,1581.1495952764164,19.788385754825462,2035.5502554086538,blues
1436.6910534467597,1770.5041448904158,21.32988331944216,2955.43212890625,blues
1220.6041670124919,1683.1637092297638,20.306704248296615,2568.579852764423,blues
1590.0404985248792,1820.7391794311184,21.10857759885509,3187.8250826322114,blues
976.0680476924722,1580.5807730529543,19.835771463795748,1972.110126201923,blues
1064.2962792703872,1493.7902693716778,20.7452923495858,2182.058856670673,blues
910.5472985267924,1329.2153024941606,21.616549938432005,1834.0491661658655,blues
958.7353219236027,1414.017116964422,20.546909791887703,1931.6111403245193,blues
1087.9117367896822,1669.2261130633863,22.926010961192983,2248.8946063701924,blues
1204.9324241558659,1703.7312332747294,23.23110922785009,2490.397761418269,blues
1640.6283952804006,1998.4602254370911,22.049898967037663,3498.482947716346,blues
1643.9851395428423,2012.8912790689103,22.944479142493147,3505.1085486778848,blues
1460.024191603612,1864.1574499322123,22.34769723079443,3084.714167668269,blues
1469.719686187552,1823.2434037553035,22.260897591003772,3050.6751427283652,blues
1366.2722431228117,1845.0826085834997,21.89068941493212,2998.581355168269,blues
1659.8274538674734,2048.2477845395024,23.399322482139503,3708.5144981971152,blues
1390.9407725131462,1889.1587532875621,22.09661945200089,3017.87841796875,blues
1504.6946267902497,1885.5522503076577,21.89318246169109,3248.697791466346,blues
1096.2528604836716,1696.870283323003,20.25017555552799,2244.422325721154,blues
1023.582417292037,1583.8838410381472,20.17964621063985,2057.083458533654,blues
916.5665154179991,1393.0895714201356,20.568185255377305,1900.636455829327,blues
857.574493517667,1360.1840333620855,20.58875270276396,1730.7726111778845,blues
875.3576347930667,1398.379717892735,20.046998277696748,1793.4673602764424,blues
933.6682115055786,1491.0280182353242,20.366358705425828,1907.5933368389424,blues
1162.562422454133,1715.751705838493,21.185016974297277,2400.4552283653848,blues
1084.041073868613,1571.344674269429,20.101666080341534,2249.888446514423,blues
1148.9907600935535,1671.8259983742237,20.467981390628673,2419.172551081731,blues
996.1760790615466,1494.4515022853332,20.504297286829363,2082.592022235577,blues
677.5010019241464,1136.1516890183182,21.88488032283388,1216.2118765024038,blues
710.3467346972875,1289.515593089488,20.56952551850496,1212.7334359975962,blues
992.0043358816924,1367.749920148531,21.501952775182232,1815.4146634615386,blues
873.9345475692187,1441.1197100573706,19.31727808875343,1536.725323016827,blues
572.9447308980415,1185.599488813759,19.78823044485567,903.9804311899038,blues
503.8332531414948,1127.2368937044037,19.45162243388783,696.1850210336538,blues
910.3696049004635,1285.5598691995265,21.35544915257088,1653.3358999399038,blues
1061.7447961059213,1418.1947819516317,21.512653128861686,2126.817908653846,blues
861.2589767319932,1378.2169316428879,19.67620735674241,1728.2880108173076,blues
909.2071427972714,1391.9066227130875,21.52284269205599,1827.09228515625,blues
1790.5702392257172,2034.222496795815,21.8476760469324,3695.843036358173,blues
1885.7394856572187,2109.096687687346,23.431342700592815,4153.506422776442,blues
1108.6403190252909,1654.28477871358,22.83442909683546,2333.536658653846,blues
1746.1074606705283,2108.3106623367794,21.664116435538194,3851.130558894231,blues
1491.3829921016757,1887.9969975258693,21.406732556084354,3220.621807391827,blues
2026.9156704281359,2123.2281165673594,22.57035435809707,4266.7213792067305,blues
1836.308268664172,2077.1917597807665,22.28717820565967,3888.7308443509614,blues
1788.7412035765121,2174.495237205458,23.69058640191467,4075.572791466346,blues
1233.737173640943,1809.3738038249119,22.47348578892785,2608.9131986177886,blues
1249.222680020682,1817.2637076409471,22.21663423784375,2626.388221153846,blues
911.838064232153,1310.8969314013066,20.579180100196133,1750.8978740985576,blues
866.437971573816,1370.150982083029,20.731115703648122,1672.384502704327,blues
917.9006422784773,1398.3806462864843,20.080304422124243,1838.190166766827,blues
922.7618708194337,1394.4178786319326,20.118119619211345,1787.587139423077,blues
1080.5452079496883,1410.7469405869922,21.818863982568413,2189.0985576923076,blues
1178.657992695801,1482.4054665313863,21.22416748787185,2384.885066105769,blues
989.3364096858492,1371.68276139667,21.033195383128863,1921.6727388822114,blues
879.202410809303,1354.0910876945848,19.67421999683418,1727.294170673077,blues
978.9125043420726,1468.982474199079,20.019229733087425,1870.8212515024038,blues
1273.7186293476218,1573.8716905781628,21.991414169381365,2451.141075721154,blues
695.1174423724927,1346.4994767532787,21.19003238176482,1155.0078876201924,blues
618.0193274992189,1337.4369569377195,18.61136419090987,854.3712439903846,blues
1110.0571747004171,1562.4175607305317,20.46163525904383,2132.6153094951924,blues
929.72461907154,1452.2715367486294,20.16785679385019,1565.2154071514424,blues
945.0928225093721,1524.7098569478442,19.63325693952299,1646.4618389423076,blues
1149.117635970761,1485.690439123912,21.54882423027282,2095.511944110577,blues
1363.9035040350154,1748.9276964732226,21.91812269788983,2417.516150841346,blues
670.4410747335048,1266.964790661757,20.01275926953747,1081.9606370192307,blues
965.6614343042226,1471.4039838800502,21.378982537302875,1796.3660606971155,blues
818.7640540651297,1315.916332556113,22.27270636289943,1469.2270132211538,blues
640.5312495319397,1022.0539194617918,20.603038662534686,1190.1235727163462,blues
607.8909937404126,934.6178931784643,21.650982045052285,1069.7032752403845,blues
534.1286222297571,994.354440089072,20.433983204886662,812.1330378605769,blues
555.3633381746222,1008.0765632511822,20.212452357293046,870.7696063701923,blues
543.095038240745,1029.8499668821953,20.244606529217403,817.9304387019231,blues
604.6050063965213,943.703218907492,23.08714987089482,1064.071514423077,blues
543.3194738790623,1065.4018571692793,20.337060570468783,803.6853966346154,blues
538.1212530023957,952.9111169748376,22.169407231904135,845.17822265625,blues
570.3165822332287,1112.2952455791458,21.166306243970507,878.9687875600962,blues
671.4686878829474,1102.9486835793784,21.535643963112456,1092.7272385817307,blues
2089.0715345477743,2149.879315852447,24.391735076902474,4508.224534254808,blues
2069.754513193948,2127.7831131641833,24.059215960561943,4420.104041466346,blues
1486.431556375446,1832.954662406697,23.298068774011806,3183.8497220552886,blues
595.9043404424913,1188.504875770515,21.71024384998113,877.5608473557693,blues
1473.7179415616977,1795.6866374041622,23.396922576272434,2934.4786658653848,blues
884.701100906222,1464.8052994685686,22.27049718723392,1723.3188100961538,blues
809.4295896011315,1427.2575495890292,21.448385490984723,1545.1729642427886,blues
1375.197141202198,1823.6915327802305,23.21289603303823,2910.4608623798076,blues
916.8803979482676,1474.6443097167405,21.649877031797214,1815.9115835336538,blues
749.0134297682976,1419.7792155490934,21.378634189696708,1385.330341045673,blues
1419.9724576002752,1805.193660172439,22.67169652139509,2788.963904747596,blues
1164.7276239749808,1659.318454826106,23.25798065706385,2400.7036884014424,blues
1409.8067827177467,1751.9863923244732,23.37283597034974,2634.3389423076924,blues
1275.516093805785,1721.6732197918757,23.077155015324053,2544.065129206731,blues
953.2212861921712,1534.3275318840315,21.49286200208128,1670.645282451923,blues
1590.344445202244,1861.7786021677887,21.506415466765414,3101.6922701322114,blues
1608.7481061223639,1842.4105729296157,22.549820566528485,3253.004432091346,blues
1674.1673606333363,1949.4500904998174,22.929384314331305,3450.1160606971152,blues
1225.7876157788976,1741.3739175910403,22.734246020870092,2504.4771634615386,blues
1586.8874490080934,1921.1629684334384,23.062610299110503,3242.0721905048076,blues
1249.685673090382,1491.8118384313666,24.814423472022398,2084.6625225360576,blues
966.084204639704,1457.4228328416339,22.642005298633507,1562.8964468149038,blues
1005.7439734198465,1353.4836684993984,24.808617960205925,1726.1346905048076,blues
1135.7775911486228,1483.5306061465594,24.31470991333852,1810.4454627403845,blues
946.1987390656183,1309.5700866237473,23.98279039385095,1490.843036358173,blues
1378.0216541548748,1740.126617895685,23.726678750977893,2603.281437800481,blues
955.6628698629607,1623.3640503318416,22.592593156097532,1850.447528545673,blues
965.2784453725628,1647.5282484477862,21.44335069330039,1876.1217322716345,blues
1511.1822996693923,1880.550874182287,23.497982668396627,3037.175480769231,blues
1217.5843161626235,1876.4336775920287,22.81607259511399,2631.9371619591348,blues
1527.207116790855,1824.6572914449866,21.805520180728383,3210.517765925481,blues
1433.4004630713446,1774.9382839358364,21.738671356589055,3067.321965144231,blues
1512.6566713190005,1873.6103799612713,22.065724910650385,3290.4390775240386,blues
1614.224960596783,1949.2665732834769,21.451997874698296,3477.3638446514424,blues
1526.7580201614912,1928.8415526341964,21.610589722561357,3313.214580829327,blues
1517.9536070861152,1881.872939369358,21.285468519037913,3303.276179387019,blues
1364.1667245038182,1807.3676425799656,21.42744180580172,3010.5074368990386,blues
644.8767187011626,1053.158468795141,22.151859558122013,1203.1263146033655,blues
610.8329965438293,1037.0097942355085,21.331280702606584,1107.4692007211538,blues
642.90305400418,982.7031264210866,22.798569262009615,1124.033203125,blues
2069.766124913453,2119.3425192472205,20.695239029507185,4416.791240985577,blues
2133.873876186336,2179.906914598099,19.704463521595766,4544.913799579327,blues
2221.5761693461423,2072.475349081106,21.188912979791663,4474.599609375,blues
2243.3811594535205,2166.546366997148,20.95117676457306,4595.434006911058,blues
2337.1082962180935,2298.137869937087,21.180929652253162,5030.653170072115,blues
2422.3401770119012,2200.113607403122,21.412331963461163,4919.1774338942305,blues
2537.338256018168,2333.388928913745,20.87005961458169,5275.966045673077,blues
2484.566181570476,2246.339126411676,20.715532274708202,5139.230205829327,blues
2224.2711834859783,2221.4472890565385,20.141653165037116,4885.635329026442,blues
2417.6843287010015,2235.7034574831964,20.156548003265534,4964.314340444712,blues
1193.4359360215706,1728.9754479696123,20.30609475703992,2797.7428260216348,blues
1552.012694986178,1789.0335201960231,19.892252224434156,3343.02978515625,blues
1515.561236921898,1448.2854711416248,20.638424549227327,2762.792780949519,blues
1581.6632870898654,1837.0948033581392,20.187926932562966,3338.9716045673076,blues
1206.8797454124913,1737.049689801377,20.304273182685208,2707.717472956731,blues
1687.5122711288366,1768.7474013261979,20.073022654053062,3463.532902644231,blues
1791.9950688996828,1676.4469158340864,20.74979038637969,3668.6780724158652,blues
1641.8114007773593,1735.990361507779,20.056535922317842,3373.838829627404,blues
1819.0364963872385,1894.0892916481494,19.46795692416321,3733.6917818509614,blues
1433.3633161766709,1480.035231602188,21.16750845511906,2627.2992412860576,blues
1600.6356367414774,1678.5864885202263,23.247058456446513,2931.9112454927886,classical
1555.7984509840223,1493.3324341396021,23.432603212408612,2631.357421875,classical
1467.693832422705,1497.4797274609123,23.63783003754041,2538.681828425481,classical
1436.0595220594973,1586.8289776024812,23.57249766425659,2675.2520282451924,classical
1479.8977327948724,1572.4633827938765,22.741968478235076,2785.0713641826924,classical
1478.9406391356304,1558.0735295884162,22.317473911127998,2699.18701171875,classical
1623.3492951885842,1653.9180502630318,23.47036331457694,3103.265850360577,classical
1527.3701733331206,1657.3822662074979,23.824262531814117,2942.180926983173,classical
1506.720149893392,1441.5439351521563,23.816834959230466,2521.869365985577,classical
1411.7544246357047,1514.675085296381,22.35522774443928,2390.185546875,classical
1386.8830223524758,1595.2991230821813,23.526697467984757,2717.158954326923,classical
1240.3823857697603,1452.2974465527698,23.835678129314118,2351.6742412860576,classical
1261.3471007004766,1471.398264868235,24.396021517697058,2312.1690955528848,classical
1244.8848789842607,1343.0831634306787,24.702930302427557,2031.65771484375,classical
1340.8622162744684,1421.6198134065282,26.002390236542023,2220.2388822115386,classical
1329.1888222344676,1343.219700360702,24.7992646843543,2127.48046875,classical
1401.3682133965508,1392.4429575298223,26.281432569283755,2225.787823016827,classical
1451.2187364406861,1504.4812462998686,24.800021395266278,2630.28076171875,classical
1581.5321774065987,1492.718431403825,25.821951525279886,2819.027569110577,classical
1413.5419209303273,1480.7041168065325,25.725456872249527,2531.310847355769,classical
1508.002608482211,1533.242557275254,23.300995080792354,2701.8372521033652,classical
1506.9437318844482,1502.1546772820252,23.78398996131574,2603.695537860577,classical
1578.7582397099773,1673.4101850151867,23.10199835524932,2961.809269831731,classical
1253.2255105613158,1537.092896673062,21.617221305981175,2525.6790865384614,classical
1452.9414089364966,1620.4427468397405,22.630976995067467,2725.02685546875,classical
1475.0305661143482,1610.86205295945,22.760784510750202,2770.4122220552886,classical
1491.3181786436126,1606.9793386199171,22.420920273238803,2819.027569110577,classical
1490.207371329364,1606.8645612667717,23.071494892620063,2859.4437349759614,classical
1622.8290764892045,1702.671655211554,22.17226524773313,3123.9708533653848,classical
